TahunBulan,Tahun,Bulan,NamaBulan,SKU,Produk,Kategori,Rasa,Ukuran,Packing,Lokasi,Demand,DemandValue,Capacity,Harga,Scenario,Growth,ScenarioDemand,ScenarioValue,Utilization,CapacityGap,RevenueImpact
2024-02-01,2024,2,February,SKU10,Product B,Food,Vanilla,Small,Bottle,Jakarta,964,4820000,5000,5000,+10%,0.1,1060.4,5302000,0.21208000000000002,3939.6,482000
2024-02-01,2024,2,February,SKU10,Product B,Food,Vanilla,Small,Bottle,Jakarta,964,4820000,5000,5000,+20%,0.2,1156.8,5784000,0.23135999999999998,3843.2,964000
2024-02-01,2024,2,February,SKU10,Product B,Food,Vanilla,Small,Bottle,Jakarta,964,4820000,5000,5000,+30%,0.3,1253.2,6266000,0.25064000000000003,3746.8,1446000
2024-02-01,2024,2,February,SKU10,Product B,Food,Vanilla,Small,Bottle,Jakarta,964,4820000,5000,5000,-10%,-0.1,867.6,4338000,0.17352,4132.4,-482000
2024-02-01,2024,2,February,SKU10,Product B,Food,Vanilla,Small,Bottle,Jakarta,964,4820000,5000,5000,-20%,-0.2,771.2,3856000,0.15424000000000002,4228.8,-964000
2024-02-01,2024,2,February,SKU10,Product B,Food,Vanilla,Small,Bottle,Jakarta,964,4820000,5000,5000,-30%,-0.3,674.8,3374000,0.13496,4325.2,-1446000
2024-02-01,2024,2,February,SKU10,Product B,Food,Vanilla,Small,Bottle,Jakarta,964,4820000,5000,5000,Base,0,964,4820000,0.1928,4036,0
2024-02-01,2024,2,February,SKU11,Product B,Food,Chocolate,Medium,Bottle,Jakarta,4942,24710000,4000,5000,+10%,0.1,5436.200000000001,27181000.000000004,1.35905,-1436.2000000000007,2471000.0000000037
2024-02-01,2024,2,February,SKU11,Product B,Food,Chocolate,Medium,Bottle,Jakarta,4942,24710000,4000,5000,+20%,0.2,5930.4,29652000,1.4826,-1930.3999999999996,4942000
2024-02-01,2024,2,February,SKU11,Product B,Food,Chocolate,Medium,Bottle,Jakarta,4942,24710000,4000,5000,+30%,0.3,6424.6,32123000,1.6061500000000002,-2424.6000000000004,7413000
2024-02-01,2024,2,February,SKU11,Product B,Food,Chocolate,Medium,Bottle,Jakarta,4942,24710000,4000,5000,-10%,-0.1,4447.8,22239000,1.11195,-447.8000000000002,-2471000
2024-02-01,2024,2,February,SKU11,Product B,Food,Chocolate,Medium,Bottle,Jakarta,4942,24710000,4000,5000,-20%,-0.2,3953.6000000000004,19768000,0.9884000000000001,46.399999999999636,-4942000
2024-02-01,2024,2,February,SKU11,Product B,Food,Chocolate,Medium,Bottle,Jakarta,4942,24710000,4000,5000,-30%,-0.3,3459.3999999999996,17297000,0.8648499999999999,540.6000000000004,-7413000
2024-02-01,2024,2,February,SKU11,Product B,Food,Chocolate,Medium,Bottle,Jakarta,4942,24710000,4000,5000,Base,0,4942,24710000,1.2355,-942,0
2024-02-01,2024,2,February,SKU12,Product B,Food,Vanilla,Medium,Bottle,Bandung,997,9970000,6000,10000,+10%,0.1,1096.7,10967000,0.18278333333333335,4903.3,997000
2024-02-01,2024,2,February,SKU12,Product B,Food,Vanilla,Medium,Bottle,Bandung,997,9970000,6000,10000,+20%,0.2,1196.3999999999999,11963999.999999998,0.19939999999999997,4803.6,1993999.9999999981
2024-02-01,2024,2,February,SKU12,Product B,Food,Vanilla,Medium,Bottle,Bandung,997,9970000,6000,10000,+30%,0.3,1296.1000000000001,12961000.000000002,0.2160166666666667,4703.9,2991000.000000002
2024-02-01,2024,2,February,SKU12,Product B,Food,Vanilla,Medium,Bottle,Bandung,997,9970000,6000,10000,-10%,-0.1,897.3000000000001,8973000,0.14955000000000002,5102.7,-997000
2024-02-01,2024,2,February,SKU12,Product B,Food,Vanilla,Medium,Bottle,Bandung,997,9970000,6000,10000,-20%,-0.2,797.6,7976000,0.13293333333333335,5202.4,-1994000
2024-02-01,2024,2,February,SKU12,Product B,Food,Vanilla,Medium,Bottle,Bandung,997,9970000,6000,10000,-30%,-0.3,697.9,6979000,0.11631666666666667,5302.1,-2991000
2024-02-01,2024,2,February,SKU12,Product B,Food,Vanilla,Medium,Bottle,Bandung,997,9970000,6000,10000,Base,0,997,9970000,0.16616666666666666,5003,0
2024-03-01,2024,3,March,SKU01,Product C,Drink,Vanilla,Medium,Box,Bandung,1642,8210000,6000,5000,+10%,0.1,1806.2,9031000,0.3010333333333333,4193.8,821000
2024-03-01,2024,3,March,SKU01,Product C,Drink,Vanilla,Medium,Box,Bandung,1642,8210000,6000,5000,+20%,0.2,1970.3999999999999,9852000,0.32839999999999997,4029.6000000000004,1642000
2024-03-01,2024,3,March,SKU01,Product C,Drink,Vanilla,Medium,Box,Bandung,1642,8210000,6000,5000,+30%,0.3,2134.6,10673000,0.3557666666666667,3865.4,2463000
2024-03-01,2024,3,March,SKU01,Product C,Drink,Vanilla,Medium,Box,Bandung,1642,8210000,6000,5000,-10%,-0.1,1477.8,7389000,0.2463,4522.2,-821000
2024-03-01,2024,3,March,SKU01,Product C,Drink,Vanilla,Medium,Box,Bandung,1642,8210000,6000,5000,-20%,-0.2,1313.6000000000001,6568000.000000001,0.21893333333333337,4686.4,-1641999.999999999
2024-03-01,2024,3,March,SKU01,Product C,Drink,Vanilla,Medium,Box,Bandung,1642,8210000,6000,5000,-30%,-0.3,1149.3999999999999,5746999.999999999,0.19156666666666664,4850.6,-2463000.000000001
2024-03-01,2024,3,March,SKU01,Product C,Drink,Vanilla,Medium,Box,Bandung,1642,8210000,6000,5000,Base,0,1642,8210000,0.27366666666666667,4358,0
2024-03-01,2024,3,March,SKU02,Product C,Drink,Chocolate,Medium,Bottle,Jakarta,2923,14615000,4000,5000,+10%,0.1,3215.3,16076500,0.803825,784.6999999999998,1461500
2024-03-01,2024,3,March,SKU02,Product C,Drink,Chocolate,Medium,Bottle,Jakarta,2923,14615000,4000,5000,+20%,0.2,3507.6,17538000,0.8769,492.4000000000001,2923000
2024-03-01,2024,3,March,SKU02,Product C,Drink,Chocolate,Medium,Bottle,Jakarta,2923,14615000,4000,5000,+30%,0.3,3799.9,18999500,0.949975,200.0999999999999,4384500
2024-03-01,2024,3,March,SKU02,Product C,Drink,Chocolate,Medium,Bottle,Jakarta,2923,14615000,4000,5000,-10%,-0.1,2630.7000000000003,13153500.000000002,0.6576750000000001,1369.2999999999997,-1461499.9999999981
2024-03-01,2024,3,March,SKU02,Product C,Drink,Chocolate,Medium,Bottle,Jakarta,2923,14615000,4000,5000,-20%,-0.2,2338.4,11692000,0.5846,1661.6,-2923000
2024-03-01,2024,3,March,SKU02,Product C,Drink,Chocolate,Medium,Bottle,Jakarta,2923,14615000,4000,5000,-30%,-0.3,2046.1,10230500,0.511525,1953.9,-4384500
2024-03-01,2024,3,March,SKU02,Product C,Drink,Chocolate,Medium,Bottle,Jakarta,2923,14615000,4000,5000,Base,0,2923,14615000,0.73075,1077,0
2024-03-01,2024,3,March,SKU03,Product C,Drink,Vanilla,Medium,Box,Bandung,2210,16575000,6000,7500,+10%,0.1,2431,18232500,0.4051666666666667,3569,1657500
2024-03-01,2024,3,March,SKU03,Product C,Drink,Vanilla,Medium,Box,Bandung,2210,16575000,6000,7500,+20%,0.2,2652,19890000,0.442,3348,3315000
2024-03-01,2024,3,March,SKU03,Product C,Drink,Vanilla,Medium,Box,Bandung,2210,16575000,6000,7500,+30%,0.3,2873,21547500,0.47883333333333333,3127,4972500
2024-03-01,2024,3,March,SKU03,Product C,Drink,Vanilla,Medium,Box,Bandung,2210,16575000,6000,7500,-10%,-0.1,1989,14917500,0.3315,4011,-1657500
2024-03-01,2024,3,March,SKU03,Product C,Drink,Vanilla,Medium,Box,Bandung,2210,16575000,6000,7500,-20%,-0.2,1768,13260000,0.2946666666666667,4232,-3315000
2024-03-01,2024,3,March,SKU03,Product C,Drink,Vanilla,Medium,Box,Bandung,2210,16575000,6000,7500,-30%,-0.3,1547,11602500,0.25783333333333336,4453,-4972500
2024-03-01,2024,3,March,SKU03,Product C,Drink,Vanilla,Medium,Box,Bandung,2210,16575000,6000,7500,Base,0,2210,16575000,0.36833333333333335,3790,0
2024-03-01,2024,3,March,SKU04,Product C,Drink,Original,Large,Box,Bandung,1219,9142500,6000,7500,+10%,0.1,1340.9,10056750,0.22348333333333334,4659.1,914250
2024-03-01,2024,3,March,SKU04,Product C,Drink,Original,Large,Box,Bandung,1219,9142500,6000,7500,+20%,0.2,1462.8,10971000,0.2438,4537.2,1828500
2024-03-01,2024,3,March,SKU04,Product C,Drink,Original,Large,Box,Bandung,1219,9142500,6000,7500,+30%,0.3,1584.7,11885250,0.26411666666666667,4415.3,2742750
2024-03-01,2024,3,March,SKU04,Product C,Drink,Original,Large,Box,Bandung,1219,9142500,6000,7500,-10%,-0.1,1097.1000000000001,8228250.000000001,0.18285,4902.9,-914249.9999999991
2024-03-01,2024,3,March,SKU04,Product C,Drink,Original,Large,Box,Bandung,1219,9142500,6000,7500,-20%,-0.2,975.2,7314000,0.16253333333333334,5024.8,-1828500
2024-03-01,2024,3,March,SKU04,Product C,Drink,Original,Large,Box,Bandung,1219,9142500,6000,7500,-30%,-0.3,853.3,6399750,0.14221666666666666,5146.7,-2742750
2024-03-01,2024,3,March,SKU04,Product C,Drink,Original,Large,Box,Bandung,1219,9142500,6000,7500,Base,0,1219,9142500,0.20316666666666666,4781,0
2024-03-01,2024,3,March,SKU05,Product C,Drink,Berry,Small,Bottle,Jakarta,3256,32560000,4000,10000,+10%,0.1,3581.6000000000004,35816000,0.8954000000000001,418.39999999999964,3256000
2024-03-01,2024,3,March,SKU05,Product C,Drink,Berry,Small,Bottle,Jakarta,3256,32560000,4000,10000,+20%,0.2,3907.2,39072000,0.9768,92.80000000000018,6512000
2024-03-01,2024,3,March,SKU05,Product C,Drink,Berry,Small,Bottle,Jakarta,3256,32560000,4000,10000,+30%,0.3,4232.8,42328000,1.0582,-232.80000000000018,9768000
2024-03-01,2024,3,March,SKU05,Product C,Drink,Berry,Small,Bottle,Jakarta,3256,32560000,4000,10000,-10%,-0.1,2930.4,29304000,0.7326,1069.6,-3256000
2024-03-01,2024,3,March,SKU05,Product C,Drink,Berry,Small,Bottle,Jakarta,3256,32560000,4000,10000,-20%,-0.2,2604.8,26048000,0.6512,1395.1999999999998,-6512000
2024-03-01,2024,3,March,SKU05,Product C,Drink,Berry,Small,Bottle,Jakarta,3256,32560000,4000,10000,-30%,-0.3,2279.2,22792000,0.5698,1720.8000000000002,-9768000
2024-03-01,2024,3,March,SKU05,Product C,Drink,Berry,Small,Bottle,Jakarta,3256,32560000,4000,10000,Base,0,3256,32560000,0.814,744,0
2024-03-01,2024,3,March,SKU06,Product C,Drink,Vanilla,Small,Box,Jakarta,3224,48360000,5000,15000,+10%,0.1,3546.4,53196000,0.70928,1453.6,4836000
2024-03-01,2024,3,March,SKU06,Product C,Drink,Vanilla,Small,Box,Jakarta,3224,48360000,5000,15000,+20%,0.2,3868.7999999999997,58031999.99999999,0.7737599999999999,1131.2000000000003,9671999.999999993
2024-03-01,2024,3,March,SKU06,Product C,Drink,Vanilla,Small,Box,Jakarta,3224,48360000,5000,15000,+30%,0.3,4191.2,62868000,0.83824,808.8000000000002,14508000
2024-03-01,2024,3,March,SKU06,Product C,Drink,Vanilla,Small,Box,Jakarta,3224,48360000,5000,15000,-10%,-0.1,2901.6,43524000,0.58032,2098.4,-4836000
2024-03-01,2024,3,March,SKU06,Product C,Drink,Vanilla,Small,Box,Jakarta,3224,48360000,5000,15000,-20%,-0.2,2579.2000000000003,38688000.00000001,0.5158400000000001,2420.7999999999997,-9671999.999999993
2024-03-01,2024,3,March,SKU06,Product C,Drink,Vanilla,Small,Box,Jakarta,3224,48360000,5000,15000,-30%,-0.3,2256.7999999999997,33851999.99999999,0.45135999999999993,2743.2000000000003,-14508000.000000007
2024-03-01,2024,3,March,SKU06,Product C,Drink,Vanilla,Small,Box,Jakarta,3224,48360000,5000,15000,Base,0,3224,48360000,0.6448,1776,0
2024-03-01,2024,3,March,SKU07,Product C,Drink,Berry,Large,Box,Jakarta,4444,44440000,6000,10000,+10%,0.1,4888.4000000000005,48884000.00000001,0.8147333333333334,1111.5999999999995,4444000.000000007
2024-03-01,2024,3,March,SKU07,Product C,Drink,Berry,Large,Box,Jakarta,4444,44440000,6000,10000,+20%,0.2,5332.8,53328000,0.8888,667.1999999999998,8888000
2024-03-01,2024,3,March,SKU07,Product C,Drink,Berry,Large,Box,Jakarta,4444,44440000,6000,10000,+30%,0.3,5777.2,57772000,0.9628666666666666,222.80000000000018,13332000
2024-03-01,2024,3,March,SKU07,Product C,Drink,Berry,Large,Box,Jakarta,4444,44440000,6000,10000,-10%,-0.1,3999.6,39996000,0.6666,2000.4,-4444000
2024-03-01,2024,3,March,SKU07,Product C,Drink,Berry,Large,Box,Jakarta,4444,44440000,6000,10000,-20%,-0.2,3555.2000000000003,35552000,0.5925333333333334,2444.7999999999997,-8888000
2024-03-01,2024,3,March,SKU07,Product C,Drink,Berry,Large,Box,Jakarta,4444,44440000,6000,10000,-30%,-0.3,3110.7999999999997,31107999.999999996,0.5184666666666666,2889.2000000000003,-13332000.000000004
2024-03-01,2024,3,March,SKU07,Product C,Drink,Berry,Large,Box,Jakarta,4444,44440000,6000,10000,Base,0,4444,44440000,0.7406666666666667,1556,0
2024-03-01,2024,3,March,SKU08,Product C,Drink,Chocolate,Large,Box,Jakarta,1186,8895000,5000,7500,+10%,0.1,1304.6000000000001,9784500.000000002,0.26092000000000004,3695.3999999999996,889500.0000000019
2024-03-01,2024,3,March,SKU08,Product C,Drink,Chocolate,Large,Box,Jakarta,1186,8895000,5000,7500,+20%,0.2,1423.2,10674000,0.28464,3576.8,1779000
2024-03-01,2024,3,March,SKU08,Product C,Drink,Chocolate,Large,Box,Jakarta,1186,8895000,5000,7500,+30%,0.3,1541.8,11563500,0.30835999999999997,3458.2,2668500
2024-03-01,2024,3,March,SKU08,Product C,Drink,Chocolate,Large,Box,Jakarta,1186,8895000,5000,7500,-10%,-0.1,1067.4,8005500.000000001,0.21348000000000003,3932.6,-889499.9999999991
2024-03-01,2024,3,March,SKU08,Product C,Drink,Chocolate,Large,Box,Jakarta,1186,8895000,5000,7500,-20%,-0.2,948.8000000000001,7116000.000000001,0.18976,4051.2,-1778999.999999999
2024-03-01,2024,3,March,SKU08,Product C,Drink,Chocolate,Large,Box,Jakarta,1186,8895000,5000,7500,-30%,-0.3,830.1999999999999,6226499.999999999,0.16604,4169.8,-2668500.000000001
2024-03-01,2024,3,March,SKU08,Product C,Drink,Chocolate,Large,Box,Jakarta,1186,8895000,5000,7500,Base,0,1186,8895000,0.2372,3814,0
2024-03-01,2024,3,March,SKU09,Product C,Drink,Chocolate,Medium,Bottle,Jakarta,4827,24135000,4000,5000,+10%,0.1,5309.700000000001,26548500.000000004,1.327425,-1309.7000000000007,2413500.0000000037
2024-03-01,2024,3,March,SKU09,Product C,Drink,Chocolate,Medium,Bottle,Jakarta,4827,24135000,4000,5000,+20%,0.2,5792.4,28962000,1.4481,-1792.3999999999996,4827000
2024-03-01,2024,3,March,SKU09,Product C,Drink,Chocolate,Medium,Bottle,Jakarta,4827,24135000,4000,5000,+30%,0.3,6275.1,31375500,1.568775,-2275.1000000000004,7240500
2024-03-01,2024,3,March,SKU09,Product C,Drink,Chocolate,Medium,Bottle,Jakarta,4827,24135000,4000,5000,-10%,-0.1,4344.3,21721500,1.0860750000000001,-344.3000000000002,-2413500
2024-03-01,2024,3,March,SKU09,Product C,Drink,Chocolate,Medium,Bottle,Jakarta,4827,24135000,4000,5000,-20%,-0.2,3861.6000000000004,19308000,0.9654,138.39999999999964,-4827000
2024-03-01,2024,3,March,SKU09,Product C,Drink,Chocolate,Medium,Bottle,Jakarta,4827,24135000,4000,5000,-30%,-0.3,3378.8999999999996,16894500,0.844725,621.1000000000004,-7240500
2024-03-01,2024,3,March,SKU09,Product C,Drink,Chocolate,Medium,Bottle,Jakarta,4827,24135000,4000,5000,Base,0,4827,24135000,1.20675,-827,0
2024-03-01,2024,3,March,SKU10,Product C,Drink,Chocolate,Large,Box,Jakarta,920,6900000,6000,7500,+10%,0.1,1012.0000000000001,7590000.000000001,0.1686666666666667,4988,690000.0000000009
2024-03-01,2024,3,March,SKU10,Product C,Drink,Chocolate,Large,Box,Jakarta,920,6900000,6000,7500,+20%,0.2,1104,8280000,0.184,4896,1380000
2024-03-01,2024,3,March,SKU10,Product C,Drink,Chocolate,Large,Box,Jakarta,920,6900000,6000,7500,+30%,0.3,1196,8970000,0.19933333333333333,4804,2070000
2024-03-01,2024,3,March,SKU10,Product C,Drink,Chocolate,Large,Box,Jakarta,920,6900000,6000,7500,-10%,-0.1,828,6210000,0.138,5172,-690000
2024-03-01,2024,3,March,SKU10,Product C,Drink,Chocolate,Large,Box,Jakarta,920,6900000,6000,7500,-20%,-0.2,736,5520000,0.12266666666666666,5264,-1380000
2024-03-01,2024,3,March,SKU10,Product C,Drink,Chocolate,Large,Box,Jakarta,920,6900000,6000,7500,-30%,-0.3,644,4830000,0.10733333333333334,5356,-2070000
2024-03-01,2024,3,March,SKU10,Product C,Drink,Chocolate,Large,Box,Jakarta,920,6900000,6000,7500,Base,0,920,6900000,0.15333333333333332,5080,0
2024-03-01,2024,3,March,SKU11,Product C,Drink,Chocolate,Large,Bottle,Bandung,2660,39900000,4000,15000,+10%,0.1,2926.0000000000005,43890000.00000001,0.7315000000000002,1073.9999999999995,3990000.0000000075
2024-03-01,2024,3,March,SKU11,Product C,Drink,Chocolate,Large,Bottle,Bandung,2660,39900000,4000,15000,+20%,0.2,3192,47880000,0.798,808,7980000
2024-03-01,2024,3,March,SKU11,Product C,Drink,Chocolate,Large,Bottle,Bandung,2660,39900000,4000,15000,+30%,0.3,3458,51870000,0.8645,542,11970000
2024-03-01,2024,3,March,SKU11,Product C,Drink,Chocolate,Large,Bottle,Bandung,2660,39900000,4000,15000,-10%,-0.1,2394,35910000,0.5985,1606,-3990000
2024-03-01,2024,3,March,SKU11,Product C,Drink,Chocolate,Large,Bottle,Bandung,2660,39900000,4000,15000,-20%,-0.2,2128,31920000,0.532,1872,-7980000
2024-03-01,2024,3,March,SKU11,Product C,Drink,Chocolate,Large,Bottle,Bandung,2660,39900000,4000,15000,-30%,-0.3,1861.9999999999998,27929999.999999996,0.46549999999999997,2138,-11970000.000000004
2024-03-01,2024,3,March,SKU11,Product C,Drink,Chocolate,Large,Bottle,Bandung,2660,39900000,4000,15000,Base,0,2660,39900000,0.665,1340,0
2024-03-01,2024,3,March,SKU12,Product C,Drink,Original,Large,Bottle,Bandung,3263,32630000,6000,10000,+10%,0.1,3589.3,35893000,0.5982166666666667,2410.7,3263000
2024-03-01,2024,3,March,SKU12,Product C,Drink,Original,Large,Bottle,Bandung,3263,32630000,6000,10000,+20%,0.2,3915.6,39156000,0.6526,2084.4,6526000
2024-03-01,2024,3,March,SKU12,Product C,Drink,Original,Large,Bottle,Bandung,3263,32630000,6000,10000,+30%,0.3,4241.9000000000005,42419000.00000001,0.7069833333333334,1758.0999999999995,9789000.000000007
2024-03-01,2024,3,March,SKU12,Product C,Drink,Original,Large,Bottle,Bandung,3263,32630000,6000,10000,-10%,-0.1,2936.7000000000003,29367000.000000004,0.48945000000000005,3063.2999999999997,-3262999.9999999963
2024-03-01,2024,3,March,SKU12,Product C,Drink,Original,Large,Bottle,Bandung,3263,32630000,6000,10000,-20%,-0.2,2610.4,26104000,0.43506666666666666,3389.6,-6526000
2024-03-01,2024,3,March,SKU12,Product C,Drink,Original,Large,Bottle,Bandung,3263,32630000,6000,10000,-30%,-0.3,2284.1,22841000,0.3806833333333333,3715.9,-9789000
2024-03-01,2024,3,March,SKU12,Product C,Drink,Original,Large,Bottle,Bandung,3263,32630000,6000,10000,Base,0,3263,32630000,0.5438333333333333,2737,0
2024-04-01,2024,4,April,SKU01,Product D,Drink,Berry,Small,Box,Bandung,3809,38090000,6000,10000,+10%,0.1,4189.9000000000005,41899000.00000001,0.6983166666666668,1810.0999999999995,3809000.0000000075
2024-04-01,2024,4,April,SKU01,Product D,Drink,Berry,Small,Box,Bandung,3809,38090000,6000,10000,+20%,0.2,4570.8,45708000,0.7618,1429.1999999999998,7618000
2024-04-01,2024,4,April,SKU01,Product D,Drink,Berry,Small,Box,Bandung,3809,38090000,6000,10000,+30%,0.3,4951.7,49517000,0.8252833333333333,1048.3000000000002,11427000
2024-04-01,2024,4,April,SKU01,Product D,Drink,Berry,Small,Box,Bandung,3809,38090000,6000,10000,-10%,-0.1,3428.1,34281000,0.57135,2571.9,-3809000
2024-04-01,2024,4,April,SKU01,Product D,Drink,Berry,Small,Box,Bandung,3809,38090000,6000,10000,-20%,-0.2,3047.2000000000003,30472000.000000004,0.5078666666666667,2952.7999999999997,-7617999.999999996
2024-04-01,2024,4,April,SKU01,Product D,Drink,Berry,Small,Box,Bandung,3809,38090000,6000,10000,-30%,-0.3,2666.2999999999997,26662999.999999996,0.4443833333333333,3333.7000000000003,-11427000.000000004
2024-04-01,2024,4,April,SKU01,Product D,Drink,Berry,Small,Box,Bandung,3809,38090000,6000,10000,Base,0,3809,38090000,0.6348333333333334,2191,0
2024-04-01,2024,4,April,SKU02,Product D,Drink,Original,Medium,Bottle,Jakarta,4825,72375000,4000,15000,+10%,0.1,5307.5,79612500,1.326875,-1307.5,7237500
2024-04-01,2024,4,April,SKU02,Product D,Drink,Original,Medium,Bottle,Jakarta,4825,72375000,4000,15000,+20%,0.2,5790,86850000,1.4475,-1790,14475000
2024-04-01,2024,4,April,SKU02,Product D,Drink,Original,Medium,Bottle,Jakarta,4825,72375000,4000,15000,+30%,0.3,6272.5,94087500,1.568125,-2272.5,21712500
2024-04-01,2024,4,April,SKU02,Product D,Drink,Original,Medium,Bottle,Jakarta,4825,72375000,4000,15000,-10%,-0.1,4342.5,65137500,1.085625,-342.5,-7237500
2024-04-01,2024,4,April,SKU02,Product D,Drink,Original,Medium,Bottle,Jakarta,4825,72375000,4000,15000,-20%,-0.2,3860,57900000,0.965,140,-14475000
2024-04-01,2024,4,April,SKU02,Product D,Drink,Original,Medium,Bottle,Jakarta,4825,72375000,4000,15000,-30%,-0.3,3377.5,50662500,0.844375,622.5,-21712500
2024-04-01,2024,4,April,SKU02,Product D,Drink,Original,Medium,Bottle,Jakarta,4825,72375000,4000,15000,Base,0,4825,72375000,1.20625,-825,0
2024-04-01,2024,4,April,SKU03,Product D,Drink,Berry,Medium,Box,Bandung,2118,15885000,4000,7500,+10%,0.1,2329.8,17473500,0.58245,1670.1999999999998,1588500
2024-04-01,2024,4,April,SKU03,Product D,Drink,Berry,Medium,Box,Bandung,2118,15885000,4000,7500,+20%,0.2,2541.6,19062000,0.6354,1458.4,3177000
2024-04-01,2024,4,April,SKU03,Product D,Drink,Berry,Medium,Box,Bandung,2118,15885000,4000,7500,+30%,0.3,2753.4,20650500,0.68835,1246.6,4765500
2024-04-01,2024,4,April,SKU03,Product D,Drink,Berry,Medium,Box,Bandung,2118,15885000,4000,7500,-10%,-0.1,1906.2,14296500,0.47655000000000003,2093.8,-1588500
2024-04-01,2024,4,April,SKU03,Product D,Drink,Berry,Medium,Box,Bandung,2118,15885000,4000,7500,-20%,-0.2,1694.4,12708000,0.42360000000000003,2305.6,-3177000
2024-04-01,2024,4,April,SKU03,Product D,Drink,Berry,Medium,Box,Bandung,2118,15885000,4000,7500,-30%,-0.3,1482.6,11119500,0.37065,2517.4,-4765500
2024-04-01,2024,4,April,SKU03,Product D,Drink,Berry,Medium,Box,Bandung,2118,15885000,4000,7500,Base,0,2118,15885000,0.5295,1882,0
2024-04-01,2024,4,April,SKU04,Product D,Drink,Berry,Large,Bottle,Jakarta,1150,5750000,6000,5000,+10%,0.1,1265,6325000,0.21083333333333334,4735,575000
2024-04-01,2024,4,April,SKU04,Product D,Drink,Berry,Large,Bottle,Jakarta,1150,5750000,6000,5000,+20%,0.2,1380,6900000,0.23,4620,1150000
2024-04-01,2024,4,April,SKU04,Product D,Drink,Berry,Large,Bottle,Jakarta,1150,5750000,6000,5000,+30%,0.3,1495,7475000,0.24916666666666668,4505,1725000
